0,19,40,57,72,105,120,143,162,177,188,213,230,247,272,305,320,347,368,383,400,417,436,449,476,499,530,555,570,585,606,625,648,675,690,721,742,757,774,791,804,819,834,853,870,887,908,935,966,989,1004,1023,1036,1049,1074,1099,1118,1135,1168,1187,1204,1223,1240,1259,1278,1305,1328,1347,1362,1391,1406,1431,1448,1463,1482,1495,1508,1531,1552,1573,1582,1595,1626,1645,1664,1679,1690,1709,1732,1751,1776,1797,1816,1843,1874,1897,1920,1943,1964,1985,2014,2017,2024,2029,2036,2041,2046,2053,2056,2063,2070,2077,2092,2095,2100,2105,2112,2119,2124,2127,2138,2145,2152,2155,2158,2167,2170,2173,2186,2197,2204,2213,2228,2231,2236,2239,2244,2253,2266,2275,2292,2297,2300,2305,2314,2321,2338,2343,2362,2373,2388,2395,2412,2423,2428,2445,2452,2455,2460,2467,2480,2485,2492,2509,2516,2541,2566,2577,2588,2593,2596,2601,2608,2615,2632,2635,2640,2645,2648,2655,2660,2681,2684,2689,2694,2699,2704,2709,2720,2725,2738,2751,2766,2773,2790,2801,2814,2817,2832,2837
12.0,14.0,10.0,4.0,22.0,12.0,16.0,16.0,12.0,0.0,22.0,14.0,10.0,18.0,22.0,8.0,16.0,14.0,12.0,10.0,14.0,12.0,10.0,16.0,16.0,20.0,22.0,8.0,4.0,10.0,8.0,16.0,20.0,12.0,24.0,10.0,8.0,18.0,14.0,10.0,8.0,8.0,8.0,10.0,6.0,14.0,24.0,20.0,12.0,8.0,16.0,10.0,6.0,14.0,14.0,12.0,6.0,30.0,12.0,6.0,8.0,10.0,16.0,8.0,16.0,12.0,8.0,4.0,22.0,8.0,18.0,6.0,12.0,8.0,6.0,14.0,16.0,14.0,14.0,6.0,2.0,20.0,16.0,16.0,12.0,4.0,16.0,12.0,16.0,14.0,14.0,12.0,20.0,20.0,20.0,16.0,12.0,14.0,10.0,18.0,8.0,8.0,6.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,8.0,4.0,8.0,6.0,6.0,4.0,8.0,6.0,8.0,8.0,8.0,4.0,8.0,8.0,6.0,8.0,8.0,10.0,8.0,4.0,6.0,12.0,8.0,6.0,8.0,6.0,6.0,10.0,6.0,14.0,6.0,8.0,6.0,6.0,8.0,10.0,6.0,8.0,4.0,8.0,4.0,10.0,4.0,6.0,10.0,8.0,8.0,6.0,8.0,6.0,6.0,4.0,10.0,4.0,22.0,18.0,8.0,8.0,6.0,8.0,6.0,4.0,4.0,6.0,8.0,6.0,6.0,8.0,4.0,6.0,14.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0
18.0,20.0,28.0,26.0,32.0,26.0,34.0,38.0,26.0,22.0,0.0,28.0,28.0,20.0,32.0,30.0,18.0,24.0,14.0,20.0,28.0,30.0,24.0,22.0,34.0,34.0,36.0,26.0,26.0,28.0,22.0,26.0,26.0,26.0,42.0,20.0,22.0,28.0,28.0,28.0,18.0,22.0,22.0,24.0,28.0,24.0,38.0,30.0,26.0,18.0,30.0,24.0,20.0,20.0,24.0,18.0,28.0,32.0,30.0,24.0,22.0,24.0,30.0,22.0,30.0,22.0,22.0,26.0,32.0,26.0,24.0,20.0,14.0,22.0,24.0,24.0,34.0,24.0,32.0,24.0,20.0,22.0,38.0,18.0,22.0,18.0,30.0,22.0,30.0,24.0,20.0,22.0,38.0,22.0,34.0,30.0,26.0,32.0,32.0,32.0,22.0,26.0,24.0,26.0,24.0,24.0,26.0,22.0,22.0,26.0,26.0,22.0,22.0,24.0,24.0,26.0,26.0,20.0,22.0,22.0,26.0,26.0,22.0,22.0,20.0,22.0,22.0,24.0,22.0,22.0,20.0,14.0,22.0,20.0,22.0,24.0,24.0,12.0,20.0,28.0,24.0,22.0,20.0,20.0,26.0,32.0,24.0,26.0,26.0,18.0,22.0,16.0,18.0,24.0,24.0,26.0,22.0,24.0,26.0,24.0,24.0,22.0,16.0,26.0,24.0,28.0,26.0,18.0,24.0,22.0,24.0,22.0,26.0,20.0,22.0,24.0,24.0,22.0,26.0,20.0,20.0,22.0,24.0,24.0,24.0,24.0,20.0,26.0,20.0,20.0,20.0,30.0,26.0,20.0,22.0,24.0,22.0,18.0,20.0,24.0
10.0,24.0,8.0,18.0,32.0,6.0,10.0,26.0,6.0,14.0,28.0,0.0,8.0,28.0,24.0,14.0,18.0,16.0,22.0,8.0,12.0,10.0,4.0,22.0,10.0,22.0,8.0,10.0,14.0,8.0,14.0,10.0,18.0,10.0,18.0,24.0,14.0,8.0,8.0,12.0,10.0,14.0,14.0,12.0,16.0,20.0,14.0,22.0,6.0,10.0,10.0,4.0,8.0,16.0,20.0,14.0,16.0,36.0,14.0,20.0,14.0,16.0,6.0,14.0,26.0,14.0,14.0,14.0,20.0,10.0,16.0,16.0,14.0,18.0,12.0,12.0,18.0,8.0,12.0,8.0,16.0,34.0,22.0,22.0,14.0,10.0,14.0,22.0,10.0,16.0,20.0,10.0,22.0,22.0,14.0,14.0,18.0,4.0,20.0,24.0,14.0,10.0,12.0,14.0,12.0,12.0,10.0,14.0,10.0,14.0,10.0,14.0,14.0,12.0,12.0,14.0,10.0,12.0,14.0,6.0,10.0,14.0,14.0,14.0,8.0,14.0,14.0,4.0,6.0,10.0,8.0,22.0,14.0,12.0,14.0,12.0,8.0,20.0,8.0,8.0,12.0,14.0,12.0,8.0,10.0,16.0,12.0,18.0,10.0,10.0,10.0,16.0,14.0,12.0,8.0,10.0,14.0,12.0,10.0,8.0,12.0,10.0,12.0,14.0,24.0,12.0,10.0,10.0,12.0,14.0,12.0,10.0,14.0,16.0,14.0,12.0,12.0,14.0,14.0,12.0,24.0,14.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,8.0,12.0,14.0,10.0,20.0,6.0,12.0,14.0,14.0,12.0,12.0
14.0,24.0,8.0,10.0,24.0,6.0,10.0,18.0,10.0,10.0,28.0,8.0,0.0,28.0,16.0,10.0,18.0,20.0,22.0,12.0,12.0,10.0,8.0,14.0,10.0,18.0,16.0,10.0,10.0,8.0,10.0,14.0,22.0,10.0,14.0,20.0,14.0,16.0,12.0,12.0,10.0,14.0,10.0,16.0,12.0,20.0,22.0,18.0,10.0,14.0,10.0,4.0,8.0,16.0,16.0,18.0,8.0,36.0,10.0,12.0,10.0,16.0,10.0,10.0,18.0,14.0,10.0,6.0,20.0,6.0,20.0,8.0,18.0,14.0,12.0,12.0,10.0,12.0,12.0,8.0,12.0,30.0,14.0,22.0,18.0,10.0,18.0,18.0,14.0,16.0,20.0,14.0,18.0,22.0,18.0,14.0,14.0,8.0,16.0,20.0,14.0,10.0,12.0,10.0,12.0,12.0,10.0,14.0,10.0,10.0,10.0,6.0,14.0,12.0,12.0,10.0,10.0,12.0,14.0,10.0,10.0,10.0,14.0,14.0,8.0,14.0,14.0,4.0,6.0,10.0,8.0,22.0,14.0,12.0,14.0,12.0,8.0,20.0,8.0,12.0,12.0,14.0,12.0,8.0,10.0,8.0,12.0,14.0,6.0,10.0,10.0,16.0,14.0,12.0,12.0,10.0,14.0,12.0,10.0,4.0,12.0,10.0,12.0,10.0,24.0,16.0,10.0,10.0,12.0,14.0,12.0,10.0,10.0,12.0,14.0,12.0,12.0,14.0,10.0,12.0,24.0,14.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,16.0,10.0,10.0,16.0,10.0,4.0,14.0,14.0,12.0,12.0
18.0,12.0,28.0,22.0,24.0,26.0,34.0,34.0,26.0,18.0,20.0,28.0,28.0,0.0,32.0,26.0,22.0,24.0,14.0,20.0,28.0,30.0,24.0,22.0,34.0,34.0,36.0,26.0,22.0,28.0,22.0,26.0,26.0,26.0,42.0,16.0,18.0,32.0,28.0,24.0,18.0,18.0,22.0,24.0,24.0,12.0,38.0,34.0,26.0,18.0,30.0,24.0,20.0,20.0,20.0,18.0,24.0,28.0,30.0,20.0,18.0,20.0,30.0,22.0,22.0,22.0,22.0,22.0,28.0,26.0,16.0,20.0,18.0,14.0,20.0,28.0,34.0,24.0,32.0,20.0,16.0,14.0,34.0,26.0,26.0,18.0,30.0,22.0,30.0,28.0,12.0,22.0,38.0,18.0,34.0,30.0,26.0,32.0,28.0,32.0,22.0,22.0,20.0,22.0,20.0,20.0,22.0,22.0,18.0,22.0,22.0,22.0,22.0,20.0,20.0,22.0,22.0,20.0,22.0,22.0,22.0,22.0,22.0,22.0,20.0,22.0,22.0,24.0,22.0,18.0,20.0,10.0,22.0,20.0,22.0,20.0,20.0,12.0,20.0,28.0,20.0,22.0,20.0,20.0,22.0,28.0,20.0,18.0,22.0,18.0,18.0,20.0,14.0,20.0,24.0,22.0,22.0,20.0,22.0,24.0,20.0,18.0,16.0,22.0,32.0,24.0,22.0,22.0,20.0,22.0,20.0,18.0,22.0,20.0,22.0,20.0,20.0,22.0,22.0,20.0,16.0,22.0,20.0,20.0,20.0,20.0,20.0,22.0,20.0,24.0,24.0,26.0,22.0,16.0,22.0,24.0,22.0,14.0,20.0,20.0
22.0,28.0,24.0,22.0,28.0,22.0,26.0,22.0,26.0,22.0,32.0,24.0,16.0,32.0,0.0,22.0,26.0,28.0,26.0,20.0,24.0,26.0,24.0,22.0,26.0,26.0,32.0,26.0,22.0,20.0,18.0,22.0,26.0,26.0,26.0,24.0,18.0,32.0,28.0,24.0,18.0,22.0,18.0,28.0,20.0,28.0,38.0,26.0,18.0,22.0,26.0,20.0,20.0,20.0,24.0,22.0,16.0,40.0,26.0,20.0,18.0,24.0,26.0,18.0,18.0,18.0,18.0,18.0,28.0,22.0,24.0,16.0,26.0,22.0,24.0,28.0,22.0,20.0,24.0,24.0,20.0,34.0,30.0,30.0,30.0,22.0,34.0,22.0,30.0,24.0,24.0,22.0,30.0,18.0,34.0,26.0,22.0,24.0,20.0,28.0,30.0,26.0,28.0,26.0,28.0,28.0,26.0,30.0,26.0,26.0,26.0,18.0,30.0,28.0,28.0,26.0,26.0,28.0,30.0,26.0,26.0,26.0,30.0,30.0,24.0,30.0,30.0,20.0,22.0,26.0,24.0,26.0,30.0,28.0,30.0,28.0,24.0,24.0,24.0,28.0,28.0,30.0,28.0,24.0,26.0,24.0,28.0,22.0,22.0,18.0,26.0,24.0,22.0,28.0,24.0,26.0,30.0,28.0,26.0,20.0,28.0,26.0,16.0,26.0,32.0,24.0,22.0,22.0,28.0,30.0,28.0,26.0,26.0,20.0,30.0,28.0,28.0,30.0,26.0,28.0,28.0,30.0,28.0,28.0,28.0,28.0,28.0,22.0,28.0,24.0,28.0,26.0,26.0,24.0,26.0,20.0,30.0,22.0,28.0,28.0
16.0,22.0,10.0,12.0,26.0,12.0,20.0,20.0,12.0,8.0,30.0,14.0,10.0,26.0,22.0,0.0,20.0,22.0,20.0,14.0,6.0,12.0,14.0,20.0,16.0,24.0,22.0,12.0,8.0,14.0,12.0,20.0,28.0,12.0,24.0,18.0,8.0,22.0,14.0,2.0,12.0,12.0,16.0,18.0,6.0,18.0,28.0,28.0,16.0,16.0,16.0,10.0,14.0,18.0,18.0,20.0,10.0,38.0,16.0,14.0,12.0,14.0,16.0,16.0,12.0,20.0,16.0,8.0,26.0,12.0,26.0,14.0,20.0,16.0,10.0,18.0,12.0,18.0,10.0,6.0,10.0,28.0,16.0,24.0,20.0,12.0,20.0,16.0,16.0,18.0,18.0,16.0,12.0,20.0,20.0,20.0,16.0,14.0,10.0,26.0,12.0,8.0,10.0,8.0,10.0,10.0,8.0,12.0,8.0,8.0,8.0,12.0,12.0,10.0,10.0,8.0,8.0,10.0,12.0,12.0,8.0,8.0,12.0,12.0,10.0,12.0,12.0,10.0,12.0,8.0,10.0,20.0,12.0,10.0,12.0,10.0,6.0,18.0,10.0,14.0,10.0,12.0,10.0,10.0,8.0,10.0,10.0,12.0,4.0,16.0,8.0,18.0,12.0,10.0,14.0,8.0,12.0,10.0,8.0,6.0,10.0,8.0,18.0,8.0,30.0,22.0,4.0,16.0,10.0,12.0,10.0,8.0,8.0,10.0,12.0,10.0,10.0,12.0,8.0,10.0,22.0,12.0,10.0,10.0,10.0,10.0,10.0,4.0,10.0,18.0,18.0,8.0,8.0,14.0,12.0,10.0,12.0,16.0,10.0,10.0
8.0,22.0,10.0,20.0,26.0,16.0,24.0,32.0,16.0,16.0,18.0,18.0,18.0,22.0,26.0,20.0,0.0,22.0,20.0,10.0,18.0,16.0,18.0,12.0,20.0,24.0,22.0,16.0,16.0,10.0,16.0,16.0,28.0,16.0,32.0,18.0,20.0,26.0,18.0,22.0,16.0,16.0,20.0,18.0,14.0,18.0,32.0,32.0,16.0,12.0,20.0,18.0,18.0,6.0,10.0,16.0,18.0,38.0,20.0,22.0,12.0,14.0,16.0,20.0,20.0,20.0,20.0,16.0,22.0,20.0,22.0,18.0,12.0,16.0,14.0,26.0,24.0,18.0,14.0,18.0,18.0,24.0,24.0,28.0,20.0,16.0,24.0,20.0,16.0,18.0,18.0,16.0,24.0,12.0,20.0,24.0,20.0,18.0,18.0,26.0,24.0,20.0,22.0,20.0,22.0,22.0,20.0,24.0,20.0,20.0,20.0,16.0,24.0,22.0,22.0,20.0,20.0,22.0,24.0,16.0,20.0,20.0,24.0,24.0,18.0,24.0,24.0,18.0,20.0,20.0,18.0,20.0,24.0,22.0,24.0,22.0,18.0,18.0,18.0,18.0,22.0,24.0,22.0,18.0,20.0,22.0,22.0,16.0,16.0,16.0,20.0,22.0,20.0,22.0,14.0,20.0,24.0,22.0,20.0,14.0,22.0,20.0,18.0,20.0,34.0,18.0,20.0,20.0,22.0,24.0,22.0,20.0,20.0,18.0,24.0,22.0,22.0,24.0,20.0,22.0,26.0,24.0,22.0,22.0,22.0,22.0,22.0,20.0,22.0,22.0,18.0,16.0,20.0,14.0,16.0,18.0,24.0,16.0,22.0,22.0
14.0,20.0,16.0,18.0,32.0,18.0,22.0,30.0,10.0,14.0,24.0,16.0,20.0,24.0,28.0,22.0,22.0,0.0,18.0,12.0,20.0,18.0,12.0,26.0,22.0,26.0,24.0,14.0,18.0,16.0,14.0,22.0,22.0,18.0,34.0,20.0,14.0,20.0,8.0,20.0,10.0,14.0,14.0,12.0,20.0,24.0,26.0,26.0,14.0,10.0,22.0,16.0,12.0,16.0,24.0,10.0,20.0,32.0,14.0,16.0,18.0,20.0,18.0,14.0,30.0,18.0,14.0,18.0,28.0,18.0,16.0,12.0,14.0,18.0,16.0,20.0,26.0,20.0,20.0,16.0,12.0,30.0,30.0,18.0,14.0,10.0,10.0,22.0,10.0,16.0,20.0,10.0,30.0,22.0,14.0,22.0,18.0,20.0,24.0,20.0,18.0,18.0,16.0,18.0,16.0,16.0,18.0,18.0,14.0,18.0,18.0,14.0,18.0,16.0,16.0,18.0,18.0,16.0,18.0,10.0,18.0,18.0,18.0,18.0,12.0,18.0,18.0,16.0,14.0,14.0,12.0,18.0,18.0,16.0,18.0,16.0,16.0,16.0,12.0,12.0,16.0,18.0,16.0,12.0,18.0,24.0,16.0,22.0,18.0,14.0,14.0,12.0,10.0,16.0,12.0,18.0,18.0,16.0,18.0,16.0,16.0,14.0,12.0,18.0,24.0,24.0,18.0,14.0,16.0,18.0,16.0,14.0,18.0,16.0,18.0,16.0,16.0,18.0,18.0,16.0,20.0,18.0,16.0,16.0,16.0,16.0,16.0,18.0,16.0,16.0,8.0,22.0,18.0,20.0,10.0,16.0,18.0,14.0,16.0,16.0
12.0,6.0,22.0,16.0,22.0,20.0,28.0,28.0,20.0,12.0,14.0,22.0,22.0,14.0,26.0,20.0,20.0,18.0,0.0,14.0,22.0,24.0,18.0,20.0,28.0,28.0,30.0,20.0,16.0,22.0,16.0,20.0,16.0,20.0,36.0,6.0,12.0,22.0,22.0,18.0,12.0,12.0,16.0,18.0,18.0,14.0,32.0,28.0,20.0,12.0,24.0,18.0,14.0,14.0,18.0,8.0,18.0,22.0,24.0,10.0,16.0,14.0,24.0,12.0,20.0,16.0,16.0,16.0,26.0,20.0,18.0,14.0,8.0,16.0,14.0,18.0,28.0,18.0,26.0,14.0,10.0,20.0,28.0,12.0,16.0,12.0,24.0,16.0,24.0,22.0,10.0,16.0,32.0,20.0,28.0,24.0,16.0,26.0,22.0,22.0,12.0,16.0,14.0,16.0,14.0,14.0,16.0,12.0,12.0,16.0,16.0,16.0,12.0,14.0,14.0,16.0,16.0,10.0,12.0,16.0,16.0,16.0,12.0,12.0,14.0,12.0,12.0,18.0,16.0,12.0,14.0,4.0,12.0,10.0,12.0,14.0,14.0,2.0,14.0,22.0,14.0,12.0,10.0,14.0,16.0,22.0,14.0,16.0,16.0,12.0,12.0,10.0,8.0,14.0,18.0,16.0,12.0,14.0,16.0,18.0,14.0,12.0,10.0,16.0,18.0,22.0,16.0,12.0,14.0,12.0,14.0,12.0,16.0,14.0,12.0,14.0,14.0,12.0,16.0,10.0,14.0,12.0,14.0,14.0,14.0,14.0,10.0,16.0,10.0,14.0,14.0,20.0,16.0,10.0,16.0,18.0,12.0,12.0,10.0,14.0
2.0,16.0,8.0,14.0,24.0,10.0,18.0,26.0,6.0,10.0,20.0,8.0,12.0,20.0,20.0,14.0,10.0,12.0,14.0,0.0,12.0,10.0,8.0,14.0,14.0,22.0,16.0,10.0,10.0,8.0,10.0,10.0,18.0,10.0,26.0,16.0,10.0,16.0,8.0,12.0,6.0,10.0,14.0,8.0,12.0,12.0,22.0,26.0,10.0,2.0,14.0,8.0,8.0,8.0,12.0,6.0,12.0,28.0,14.0,16.0,6.0,8.0,10.0,14.0,18.0,14.0,14.0,10.0,16.0,14.0,12.0,12.0,6.0,10.0,8.0,16.0,18.0,8.0,12.0,8.0,12.0,26.0,22.0,18.0,10.0,6.0,14.0,14.0,10.0,12.0,12.0,6.0,22.0,14.0,14.0,14.0,14.0,12.0,16.0,20.0,14.0,10.0,12.0,14.0,12.0,12.0,10.0,14.0,10.0,14.0,10.0,10.0,14.0,12.0,12.0,14.0,10.0,12.0,14.0,6.0,10.0,14.0,14.0,14.0,8.0,14.0,14.0,8.0,10.0,10.0,8.0,14.0,14.0,12.0,14.0,12.0,8.0,12.0,8.0,8.0,12.0,14.0,12.0,8.0,10.0,16.0,12.0,10.0,10.0,6.0,10.0,12.0,10.0,12.0,4.0,10.0,14.0,12.0,10.0,8.0,12.0,10.0,8.0,14.0,24.0,12.0,10.0,10.0,12.0,14.0,12.0,10.0,14.0,12.0,14.0,12.0,12.0,14.0,14.0,12.0,16.0,14.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,8.0,14.0,10.0,12.0,6.0,12.0,14.0,6.0,12.0,12.0
14.0,24.0,8.0,18.0,32.0,6.0,22.0,26.0,10.0,14.0,28.0,12.0,12.0,28.0,24.0,6.0,18.0,20.0,22.0,12.0,0.0,14.0,12.0,22.0,18.0,22.0,16.0,14.0,14.0,12.0,14.0,14.0,26.0,6.0,26.0,24.0,10.0,20.0,12.0,4.0,10.0,10.0,18.0,16.0,8.0,20.0,26.0,30.0,18.0,14.0,10.0,8.0,12.0,16.0,16.0,18.0,16.0,36.0,18.0,20.0,14.0,12.0,10.0,18.0,18.0,22.0,18.0,14.0,20.0,14.0,24.0,16.0,18.0,18.0,8.0,16.0,14.0,16.0,8.0,8.0,16.0,34.0,18.0,22.0,18.0,10.0,18.0,22.0,10.0,20.0,20.0,14.0,10.0,22.0,14.0,18.0,18.0,16.0,12.0,28.0,14.0,10.0,12.0,14.0,12.0,12.0,10.0,14.0,10.0,14.0,10.0,14.0,14.0,12.0,12.0,14.0,10.0,12.0,14.0,10.0,10.0,14.0,14.0,14.0,8.0,14.0,14.0,8.0,10.0,10.0,8.0,22.0,14.0,12.0,14.0,12.0,8.0,20.0,8.0,12.0,12.0,14.0,12.0,8.0,10.0,16.0,12.0,18.0,10.0,14.0,10.0,16.0,14.0,12.0,12.0,10.0,14.0,12.0,10.0,8.0,12.0,10.0,16.0,14.0,28.0,16.0,6.0,14.0,12.0,14.0,12.0,10.0,14.0,16.0,14.0,12.0,12.0,14.0,14.0,12.0,24.0,14.0,12.0,12.0,12.0,12.0,12.0,6.0,12.0,16.0,16.0,10.0,10.0,20.0,10.0,12.0,14.0,14.0,12.0,12.0
12.0,26.0,6.0,16.0,30.0,12.0,16.0,24.0,8.0,12.0,30.0,10.0,10.0,30.0,26.0,12.0,16.0,18.0,24.0,10.0,14.0,0.0,10.0,20.0,4.0,24.0,18.0,4.0,12.0,10.0,12.0,20.0,28.0,12.0,24.0,22.0,16.0,14.0,10.0,14.0,12.0,16.0,16.0,10.0,14.0,22.0,16.0,28.0,12.0,12.0,16.0,10.0,14.0,14.0,18.0,16.0,14.0,38.0,12.0,18.0,12.0,18.0,8.0,16.0,24.0,20.0,16.0,12.0,26.0,12.0,22.0,14.0,16.0,16.0,14.0,18.0,16.0,18.0,10.0,10.0,14.0,32.0,20.0,24.0,12.0,12.0,12.0,20.0,12.0,14.0,22.0,8.0,20.0,20.0,16.0,20.0,16.0,10.0,18.0,22.0,16.0,12.0,14.0,12.0,14.0,14.0,12.0,16.0,12.0,12.0,12.0,12.0,16.0,14.0,14.0,12.0,12.0,14.0,16.0,8.0,12.0,12.0,16.0,16.0,10.0,16.0,16.0,10.0,12.0,12.0,10.0,24.0,16.0,14.0,16.0,14.0,10.0,22.0,10.0,6.0,14.0,16.0,14.0,10.0,12.0,14.0,14.0,16.0,8.0,16.0,12.0,18.0,16.0,14.0,6.0,12.0,16.0,14.0,12.0,6.0,14.0,12.0,18.0,12.0,30.0,22.0,12.0,16.0,14.0,16.0,14.0,12.0,12.0,14.0,16.0,14.0,14.0,16.0,12.0,14.0,26.0,16.0,14.0,14.0,14.0,14.0,14.0,12.0,14.0,18.0,14.0,12.0,12.0,18.0,8.0,10.0,16.0,16.0,14.0,14.0
10.0,20.0,8.0,14.0,32.0,6.0,10.0,22.0,6.0,10.0,24.0,4.0,8.0,24.0,24.0,14.0,18.0,12.0,18.0,8.0,12.0,10.0,0.0,22.0,10.0,22.0,12.0,6.0,14.0,8.0,14.0,14.0,18.0,10.0,22.0,20.0,14.0,8.0,8.0,12.0,10.0,14.0,10.0,8.0,16.0,20.0,14.0,22.0,10.0,6.0,10.0,4.0,4.0,16.0,20.0,10.0,16.0,32.0,10.0,16.0,14.0,16.0,6.0,10.0,26.0,14.0,10.0,14.0,20.0,6.0,12.0,12.0,10.0,14.0,12.0,8.0,18.0,12.0,12.0,8.0,12.0,30.0,22.0,18.0,10.0,6.0,10.0,22.0,10.0,16.0,20.0,10.0,22.0,22.0,14.0,14.0,18.0,8.0,20.0,20.0,10.0,10.0,8.0,10.0,8.0,8.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,2.0,10.0,10.0,10.0,10.0,4.0,10.0,10.0,4.0,2.0,6.0,4.0,18.0,10.0,8.0,10.0,8.0,8.0,16.0,4.0,8.0,8.0,10.0,8.0,4.0,10.0,16.0,8.0,18.0,10.0,6.0,6.0,12.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,8.0,8.0,6.0,8.0,10.0,20.0,16.0,10.0,6.0,8.0,10.0,8.0,6.0,10.0,16.0,10.0,8.0,8.0,10.0,10.0,8.0,20.0,10.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,14.0,10.0,16.0,2.0,8.0,10.0,10.0,8.0,8.0
12.0,22.0,18.0,16.0,22.0,20.0,24.0,28.0,20.0,16.0,22.0,22.0,14.0,22.0,22.0,20.0,12.0,26.0,20.0,14.0,22.0,20.0,22.0,0.0,24.0,28.0,30.0,20.0,16.0,18.0,16.0,20.0,28.0,20.0,28.0,18.0,20.0,30.0,22.0,22.0,16.0,20.0,20.0,22.0,18.0,18.0,36.0,28.0,20.0,16.0,24.0,18.0,18.0,14.0,14.0,20.0,14.0,38.0,20.0,18.0,12.0,18.0,24.0,20.0,16.0,20.0,20.0,12.0,26.0,20.0,26.0,14.0,16.0,16.0,18.0,26.0,20.0,18.0,22.0,18.0,18.0,20.0,24.0,28.0,24.0,16.0,28.0,20.0,24.0,22.0,18.0,20.0,28.0,16.0,28.0,24.0,20.0,22.0,22.0,26.0,24.0,20.0,22.0,20.0,22.0,22.0,20.0,24.0,20.0,20.0,20.0,12.0,24.0,22.0,22.0,20.0,20.0,22.0,24.0,20.0,20.0,20.0,24.0,24.0,18.0,24.0,24.0,18.0,20.0,20.0,18.0,20.0,24.0,22.0,24.0,22.0,18.0,18.0,18.0,22.0,22.0,24.0,22.0,18.0,20.0,18.0,22.0,16.0,16.0,16.0,20.0,22.0,20.0,22.0,18.0,20.0,24.0,22.0,20.0,14.0,22.0,20.0,18.0,20.0,34.0,22.0,20.0,20.0,22.0,24.0,22.0,20.0,20.0,18.0,24.0,22.0,22.0,24.0,20.0,22.0,26.0,24.0,22.0,22.0,22.0,22.0,22.0,20.0,22.0,22.0,22.0,20.0,20.0,14.0,20.0,14.0,24.0,16.0,22.0,22.0
16.0,30.0,10.0,20.0,30.0,12.0,16.0,24.0,12.0,16.0,34.0,10.0,10.0,34.0,26.0,16.0,20.0,22.0,28.0,14.0,18.0,4.0,10.0,24.0,0.0,20.0,18.0,8.0,12.0,10.0,12.0,20.0,28.0,16.0,20.0,22.0,20.0,14.0,14.0,18.0,16.0,20.0,12.0,14.0,18.0,26.0,16.0,28.0,12.0,16.0,16.0,10.0,14.0,18.0,18.0,20.0,18.0,42.0,16.0,22.0,16.0,22.0,8.0,16.0,28.0,16.0,16.0,16.0,26.0,12.0,22.0,18.0,20.0,20.0,18.0,18.0,16.0,18.0,14.0,14.0,18.0,32.0,24.0,28.0,16.0,16.0,16.0,20.0,16.0,14.0,26.0,12.0,24.0,24.0,20.0,20.0,16.0,6.0,22.0,22.0,20.0,16.0,18.0,16.0,18.0,18.0,16.0,20.0,16.0,16.0,16.0,16.0,20.0,18.0,18.0,16.0,16.0,18.0,20.0,12.0,16.0,16.0,20.0,20.0,14.0,20.0,20.0,10.0,12.0,16.0,14.0,28.0,20.0,18.0,20.0,18.0,14.0,26.0,14.0,10.0,18.0,20.0,18.0,14.0,16.0,18.0,18.0,16.0,12.0,16.0,16.0,22.0,20.0,18.0,10.0,16.0,20.0,18.0,16.0,10.0,18.0,16.0,18.0,16.0,30.0,22.0,16.0,16.0,18.0,20.0,18.0,16.0,16.0,18.0,20.0,18.0,18.0,20.0,16.0,18.0,30.0,20.0,18.0,18.0,18.0,18.0,18.0,16.0,18.0,18.0,18.0,16.0,16.0,18.0,12.0,14.0,20.0,20.0,18.0,18.0
